Country,date,Pfizer/BioNTech,Moderna,Oxford/AstraZeneca,Johnson&Johnson,Sputnik V
Top 5,2024-08-10,18.98020616953395,17.98841586770687,10.22602030241397,15.375480770605072,0.0
