Country,Date,Pfizer/BioNTech,Moderna,Oxford/AstraZeneca,Johnson&Johnson,Sputnik V
Finland,2/9/2023,10288600,2068483,553922,0,0
Finland,3/9/2023,10288600,2068483,553922,0,0
Finland,4/9/2023,10288600,2068483,553922,0,0
Finland,5/9/2023,10288600,2068483,553922,0,0
Finland,6/9/2023,10288600,2068483,553922,0,0
Finland,7/9/2023,10288600,2068483,553922,0,0
Finland,8/9/2023,10288601,2068483,553922,0,0
Finland,9/9/2023,10288601,2068483,553922,0,0
Finland,10/9/2023,10288601,2068483,553922,0,0
Finland,11/9/2023,10288601,2068483,553922,0,0
Finland,12/9/2023,10288601,2068483,553922,0,0
Finland,13/9/2023,10288601,2068483,553922,0,0
Finland,14/9/2023,10288601,2068483,553922,0,0
Finland,15/9/2023,10288601,2068483,553922,0,0
Finland,16/9/2023,10288601,2068483,553922,0,0
Finland,17/9/2023,10288601,2068483,553922,0,0
Finland,18/9/2023,10288601,2068483,553922,0,0
Finland,19/9/2023,10288601,2068483,553922,0,0
Finland,20/9/2023,10288601,2068483,553922,0,0
Finland,21/9/2023,10288601,2068483,553922,0,0
Finland,22/9/2023,10288601,2068483,553922,0,0
Finland,23/9/2023,10288601,2068483,553922,0,0
Finland,24/9/2023,10288601,2068483,553922,0,0
Finland,25/9/2023,10288601,2068483,553922,0,0
Finland,26/9/2023,10288601,2068483,553922,0,0
Finland,27/9/2023,10288601,2068483,553922,0,0
Finland,28/9/2023,10288601,2068483,553922,0,0
Finland,29/9/2023,10288601,2068483,553922,0,0
Finland,30/9/2023,10288601,2068483,553922,0,0
Finland,1/10/2023,10288601,2068483,553922,0,0
Finland,2/10/2023,10288601,2068483,553922,0,0
Finland,3/10/2023,10288601,2068483,553922,0,0
Finland,4/10/2023,10288601,2068483,553922,0,0
Finland,5/10/2023,10288601,2068483,553922,0,0
Finland,6/10/2023,10288601,2068483,553922,0,0
Finland,7/10/2023,10288601,2068483,553922,0,0
Finland,8/10/2023,10288601,2068483,553922,0,0
Finland,9/10/2023,10288601,2068483,553922,0,0
Finland,10/10/2023,10288601,2068483,553922,0,0
Finland,11/10/2023,10288601,2068483,553922,0,0
Finland,12/10/2023,10288601,2068483,553922,0,0
Finland,13/10/2023,10288601,2068483,553922,0,0
Finland,14/10/2023,10288601,2068483,553922,0,0
Finland,15/10/2023,10288601,2068483,553922,0,0
Finland,16/10/2023,10288601,2068483,553922,0,0
Finland,17/10/2023,10288601,2068483,553922,0,0
Finland,18/10/2023,10288601,2068483,553922,0,0
Finland,19/10/2023,10288601,2068483,553922,0,0
Finland,20/10/2023,10288601,2068483,553922,0,0
Finland,21/10/2023,10288601,2068483,553922,0,0
Finland,22/10/2023,10288601,2068483,553922,0,0
Finland,23/10/2023,10288601,2068483,553922,0,0
Finland,24/10/2023,10288601,2068483,553922,0,0
Finland,25/10/2023,10288601,2068483,553922,0,0
Finland,26/10/2023,10288601,2068483,553922,0,0
Finland,27/10/2023,10288601,2068483,553922,0,0
Finland,28/10/2023,10288601,2068483,553922,0,0
Finland,29/10/2023,10288601,2068483,553922,0,0
Finland,30/10/2023,10288601,2068483,553922,0,0
Finland,31/10/2023,10288601,2068483,553922,0,0
Finland,1/11/2023,10288601,2068483,553922,0,0
Finland,2/11/2023,10288601,2068483,553922,0,0
Finland,3/11/2023,10288601,2068483,553922,0,0
Finland,4/11/2023,10288601,2068483,553922,0,0
Finland,5/11/2023,10288601,2068483,553922,0,0
Finland,6/11/2023,10288601,2068483,553922,0,0
Finland,7/11/2023,10288601,2068483,553922,0,0
Finland,8/11/2023,10288601,2068483,553922,0,0
Finland,9/11/2023,10288601,2068483,553922,0,0
Finland,10/11/2023,10288601,2068483,553922,0,0
Finland,11/11/2023,10288601,2068483,553922,0,0
Finland,12/11/2023,10288601,2068483,553922,0,0
Finland,13/11/2023,10288601,2068483,553922,0,0
Finland,14/11/2023,10288601,2068483,553922,0,0
Finland,15/11/2023,10288601,2068483,553922,0,0
Finland,16/11/2023,10288601,2068483,553922,0,0
Finland,17/11/2023,10288601,2068483,553922,0,0
Finland,18/11/2023,10288601,2068483,553922,0,0
Finland,19/11/2023,10288601,2068483,553922,0,0
Finland,20/11/2023,10288601,2068483,553922,0,0
Finland,21/11/2023,10288601,2068483,553922,0,0
Finland,22/11/2023,10288601,2068483,553922,0,0
Finland,23/11/2023,10288601,2068483,553922,0,0
Finland,24/11/2023,10288601,2068483,553922,0,0
Finland,25/11/2023,10288601,2068483,553922,0,0
Finland,26/11/2023,10288601,2068483,553922,0,0
Finland,27/11/2023,10288601,2068483,553922,0,0
Finland,28/11/2023,10288601,2068483,553922,0,0
Finland,29/11/2023,10288601,2068483,553922,0,0
Finland,30/11/2023,10288601,2068483,553922,0,0
Finland,1/12/2023,10288601,2068483,553922,0,0
Finland,2/12/2023,10288601,2068483,553922,0,0
Finland,3/12/2023,10288601,2068483,553922,0,0
Finland,4/12/2023,10288601,2068483,553922,0,0
Finland,5/12/2023,10288601,2068483,553922,0,0
Finland,6/12/2023,10288601,2068483,553922,0,0
Finland,7/12/2023,10288601,2068483,553922,0,0
Finland,8/12/2023,10288601,2068483,553922,0,0
Finland,9/12/2023,10288601,2068483,553922,0,0
Finland,10/12/2023,10288601,2068483,553922,0,0
Finland,11/12/2023,10288601,2068483,553922,0,0
Finland,12/12/2023,10288601,2068483,553922,0,0
Finland,13/12/2023,10288601,2068483,553922,0,0
Finland,14/12/2023,10288601,2068483,553922,0,0
Finland,15/12/2023,10288601,2068483,553922,0,0
Finland,16/12/2023,10288601,2068483,553922,0,0
Finland,17/12/2023,10288601,2068483,553922,0,0
Finland,18/12/2023,10288601,2068483,553922,0,0
Finland,19/12/2023,10288601,2068483,553922,0,0
Finland,20/12/2023,10288601,2068483,553922,0,0
Finland,21/12/2023,10288601,2068483,553922,0,0
Finland,22/12/2023,10288601,2068483,553922,0,0
Finland,23/12/2023,10288601,2068483,553922,0,0
Finland,24/12/2023,10288601,2068483,553922,0,0
Finland,25/12/2023,10288601,2068483,553922,0,0
Finland,26/12/2023,10288601,2068483,553922,0,0
Finland,27/12/2023,10288601,2068483,553922,0,0
Finland,28/12/2023,10288601,2068483,553922,0,0
Finland,29/12/2023,10288601,2068483,553922,0,0
Finland,30/12/2023,10288601,2068483,553922,0,0
Finland,31/12/2023,10288601,2068483,553922,0,0
Finland,1/1/2024,10288601,2068483,553922,0,0
Finland,2/1/2024,10288601,2068483,553922,0,0
Finland,3/1/2024,10288601,2068483,553922,0,0
Finland,4/1/2024,10288601,2068483,553922,0,0
Finland,5/1/2024,10288601,2068483,553922,0,0
Finland,6/1/2024,10288601,2068483,553922,0,0
Finland,7/1/2024,10288601,2068483,553922,0,0
Finland,8/1/2024,10288601,2068483,553922,0,0
Finland,9/1/2024,10288601,2068483,553922,0,0
Finland,10/1/2024,10288601,2068483,553922,0,0
Finland,11/1/2024,10288601,2068483,553922,0,0
Finland,12/1/2024,10288601,2068483,553922,0,0
Finland,13/1/2024,10288601,2068483,553922,0,0
Finland,14/1/2024,10288601,2068483,553922,0,0
Finland,15/1/2024,10288601,2068483,553922,0,0
Finland,16/1/2024,10288601,2068483,553922,0,0
Finland,17/1/2024,10288601,2068483,553922,0,0
Finland,18/1/2024,10288601,2068483,553922,0,0
Finland,19/1/2024,10288601,2068483,553922,0,0
Finland,20/1/2024,10288601,2068483,553922,0,0
Finland,21/1/2024,10288601,2068483,553922,0,0
Finland,22/1/2024,10288601,2068483,553922,0,0
Finland,23/1/2024,10288601,2068483,553922,0,0
Finland,24/1/2024,10288601,2068483,553922,0,0
Finland,25/1/2024,10288601,2068483,553922,0,0
Finland,26/1/2024,10288601,2068483,553922,0,0
Finland,27/1/2024,10288601,2068483,553922,0,0
Finland,28/1/2024,10288601,2068483,553922,0,0
Finland,29/1/2024,10288601,2068483,553922,0,0
Finland,30/1/2024,10288601,2068483,553922,0,0
Finland,31/1/2024,10288601,2068483,553922,0,0
Finland,1/2/2024,10288601,2068483,553922,0,0
Finland,2/2/2024,10288601,2068483,553922,0,0
Finland,3/2/2024,10288601,2068483,553922,0,0
Finland,4/2/2024,10288601,2068483,553922,0,0
Finland,5/2/2024,10288601,2068483,553922,0,0
Finland,6/2/2024,10288601,2068483,553922,0,0
Finland,7/2/2024,10288601,2068483,553922,0,0
Finland,8/2/2024,10288601,2068483,553922,0,0
Finland,9/2/2024,10288601,2068483,553922,0,0
Finland,10/2/2024,10288601,2068483,553922,0,0
Finland,11/2/2024,10288601,2068483,553922,0,0
Finland,12/2/2024,10288601,2068483,553922,0,0
Finland,13/2/2024,10288601,2068483,553922,0,0
Finland,14/2/2024,10288601,2068483,553922,0,0
Finland,15/2/2024,10288601,2068483,553922,0,0
Finland,16/2/2024,10288601,2068483,553922,0,0
Finland,17/2/2024,10288601,2068483,553922,0,0
Finland,18/2/2024,10288601,2068483,553922,0,0
Finland,19/2/2024,10288601,2068483,553922,0,0
Finland,20/2/2024,10288601,2068483,553922,0,0
Finland,21/2/2024,10288601,2068483,553922,0,0
Finland,22/2/2024,10288601,2068483,553922,0,0
Finland,23/2/2024,10288601,2068483,553922,0,0
Finland,24/2/2024,10288601,2068483,553922,0,0
Finland,25/2/2024,10288601,2068483,553922,0,0
Finland,26/2/2024,10288601,2068483,553922,0,0
Finland,27/2/2024,10288601,2068483,553922,0,0
Finland,28/2/2024,10288601,2068483,553922,0,0
Finland,29/2/2024,10288601,2068483,553922,0,0
Finland,1/3/2024,10288601,2068483,553922,0,0
Finland,2/3/2024,10288601,2068483,553922,0,0
Finland,3/3/2024,10288601,2068483,553922,0,0
Finland,4/3/2024,10288601,2068483,553922,0,0
Finland,5/3/2024,10288601,2068483,553922,0,0
Finland,6/3/2024,10288601,2068483,553922,0,0
Finland,7/3/2024,10288601,2068483,553922,0,0
Finland,8/3/2024,10288601,2068483,553922,0,0
Finland,9/3/2024,10288601,2068483,553922,0,0
Finland,10/3/2024,10288601,2068483,553922,0,0
Finland,11/3/2024,10288601,2068483,553922,0,0
Finland,12/3/2024,10288601,2068483,553922,0,0
Finland,13/3/2024,10288601,2068483,553922,0,0
Finland,14/3/2024,10288601,2068483,553922,0,0
Finland,15/3/2024,10288601,2068483,553922,0,0
Finland,16/3/2024,10288601,2068483,553922,0,0
Finland,17/3/2024,10288601,2068483,553922,0,0
Finland,18/3/2024,10288601,2068483,553922,0,0
Finland,19/3/2024,10288601,2068483,553922,0,0
Finland,20/3/2024,10288601,2068483,553922,0,0
Finland,21/3/2024,10288601,2068483,553922,0,0
Finland,22/3/2024,10288601,2068483,553922,0,0
Finland,23/3/2024,10288601,2068483,553922,0,0
Finland,24/3/2024,10288601,2068483,553922,0,0
Finland,25/3/2024,10288601,2068483,553922,0,0
Finland,26/3/2024,10288601,2068483,553922,0,0
Finland,27/3/2024,10288601,2068483,553922,0,0
Finland,28/3/2024,10288601,2068483,553922,0,0
Finland,29/3/2024,10288601,2068483,553922,0,0
Finland,30/3/2024,10288601,2068483,553922,0,0
Finland,31/3/2024,10288601,2068483,553922,0,0
Finland,1/4/2024,10288601,2068483,553922,0,0
Finland,2/4/2024,10288601,2068483,553922,0,0
Finland,3/4/2024,10288601,2068483,553922,0,0
Finland,4/4/2024,10288601,2068483,553922,0,0
Finland,5/4/2024,10288601,2068483,553922,0,0
Finland,6/4/2024,10288601,2068483,553922,0,0
Finland,7/4/2024,10288601,2068483,553922,0,0
Finland,8/4/2024,10288601,2068483,553922,0,0
Finland,9/4/2024,10288601,2068483,553922,0,0
Finland,10/4/2024,10288601,2068483,553922,0,0
Finland,11/4/2024,10288601,2068483,553922,0,0
Finland,12/4/2024,10288601,2068483,553922,0,0
Finland,13/4/2024,10288601,2068483,553922,0,0
Finland,14/4/2024,10288601,2068483,553922,0,0
Finland,15/4/2024,10288601,2068483,553922,0,0
Finland,16/4/2024,10288601,2068483,553922,0,0
Finland,17/4/2024,10288601,2068483,553922,0,0
Finland,18/4/2024,10288601,2068483,553922,0,0
Finland,19/4/2024,10288601,2068483,553922,0,0
Finland,20/4/2024,10288601,2068483,553922,0,0
Finland,21/4/2024,10288601,2068483,553922,0,0
Finland,22/4/2024,10288601,2068483,553922,0,0
Finland,23/4/2024,10288601,2068483,553922,0,0
Finland,24/4/2024,10288601,2068483,553922,0,0
Finland,25/4/2024,10288601,2068483,553922,0,0
Finland,26/4/2024,10288601,2068483,553922,0,0
Finland,27/4/2024,10288601,2068483,553922,0,0
Finland,28/4/2024,10288601,2068483,553922,0,0
Finland,29/4/2024,10288601,2068483,553922,0,0
Finland,30/4/2024,10288601,2068483,553922,0,0
Finland,1/5/2024,10288601,2068483,553922,0,0
Finland,2/5/2024,10288601,2068483,553922,0,0
Finland,3/5/2024,10288601,2068483,553922,0,0
Finland,4/5/2024,10288601,2068483,553922,0,0
Finland,5/5/2024,10288601,2068483,553922,0,0
Finland,6/5/2024,10288601,2068483,553922,0,0
Finland,7/5/2024,10288601,2068483,553922,0,0
Finland,8/5/2024,10288601,2068483,553922,0,0
Finland,9/5/2024,10288601,2068483,553922,0,0
Finland,10/5/2024,10288601,2068483,553922,0,0
Finland,11/5/2024,10288601,2068483,553922,0,0
Finland,12/5/2024,10288601,2068483,553922,0,0
Finland,13/5/2024,10288601,2068483,553922,0,0
Finland,14/5/2024,10288601,2068483,553922,0,0
Finland,15/5/2024,10288601,2068483,553922,0,0
Finland,16/5/2024,10288601,2068483,553922,0,0
Finland,17/5/2024,10288601,2068483,553922,0,0
Finland,18/5/2024,10288601,2068483,553922,0,0
Finland,19/5/2024,10288601,2068483,553922,0,0
Finland,20/5/2024,10288601,2068483,553922,0,0
Finland,21/5/2024,10288601,2068483,553922,0,0
Finland,22/5/2024,10288601,2068483,553922,0,0
Finland,23/5/2024,10288601,2068483,553922,0,0
Finland,24/5/2024,10288601,2068483,553922,0,0
Finland,25/5/2024,10288601,2068483,553922,0,0
Finland,26/5/2024,10288601,2068483,553922,0,0
Finland,27/5/2024,10288601,2068483,553922,0,0
Finland,28/5/2024,10288601,2068483,553922,0,0
Finland,29/5/2024,10288601,2068483,553922,0,0
Finland,30/5/2024,10288601,2068483,553922,0,0
Finland,31/5/2024,10288601,2068483,553922,0,0
Finland,1/6/2024,10288601,2068483,553922,0,0
Finland,2/6/2024,10288601,2068483,553922,0,0
Finland,3/6/2024,10288601,2068483,553922,0,0
Finland,4/6/2024,10288601,2068483,553922,0,0
Finland,5/6/2024,10288601,2068483,553922,0,0
Finland,6/6/2024,10288601,2068483,553922,0,0
Finland,7/6/2024,10288601,2068483,553922,0,0
Finland,8/6/2024,10288601,2068483,553922,0,0
Finland,9/6/2024,10288601,2068483,553922,0,0
Finland,10/6/2024,10288601,2068483,553922,0,0
Finland,11/6/2024,10288601,2068483,553922,0,0
Finland,12/6/2024,10288601,2068483,553922,0,0
Finland,13/6/2024,10288601,2068483,553922,0,0
Finland,14/6/2024,10288601,2068483,553922,0,0
Finland,15/6/2024,10288601,2068483,553922,0,0
Finland,16/6/2024,10288601,2068483,553922,0,0
Finland,17/6/2024,10288601,2068483,553922,0,0
Finland,18/6/2024,10288601,2068483,553922,0,0
Finland,19/6/2024,10288601,2068483,553922,0,0
Finland,20/6/2024,10288601,2068483,553922,0,0
Finland,21/6/2024,10288601,2068483,553922,0,0
Finland,22/6/2024,10288601,2068483,553922,0,0
Finland,23/6/2024,10288601,2068483,553922,0,0
Finland,24/6/2024,10288601,2068483,553922,0,0
Finland,25/6/2024,10288601,2068483,553922,0,0
Finland,26/6/2024,10288601,2068483,553922,0,0
Finland,27/6/2024,10288601,2068483,553922,0,0
Finland,28/6/2024,10288601,2068483,553922,0,0
Finland,29/6/2024,10288601,2068483,553922,0,0
Finland,30/6/2024,10288601,2068483,553922,0,0
Finland,1/7/2024,10288601,2068483,553922,0,0
Finland,2/7/2024,10288601,2068483,553922,0,0
Finland,3/7/2024,10288601,2068483,553922,0,0
Finland,4/7/2024,10288601,2068483,553922,0,0
Finland,5/7/2024,10288601,2068483,553922,0,0
Finland,6/7/2024,10288601,2068483,553922,0,0
Finland,7/7/2024,10288601,2068483,553922,0,0
Finland,8/7/2024,10288601,2068483,553922,0,0
Finland,9/7/2024,10288601,2068483,553922,0,0
Finland,10/7/2024,10288601,2068483,553922,0,0
Finland,11/7/2024,10288601,2068483,553922,0,0
Finland,12/7/2024,10288601,2068483,553922,0,0
Finland,13/7/2024,10288601,2068483,553922,0,0
Finland,14/7/2024,10288601,2068483,553922,0,0
Finland,15/7/2024,10288601,2068483,553922,0,0
Finland,16/7/2024,10288601,2068483,553922,0,0
Finland,17/7/2024,10288601,2068483,553922,0,0
Finland,18/7/2024,10288601,2068483,553922,0,0
Finland,19/7/2024,10288601,2068483,553922,0,0
Finland,20/7/2024,10288601,2068483,553922,0,0
Finland,21/7/2024,10288601,2068483,553922,0,0
Finland,22/7/2024,10288601,2068483,553922,0,0
Finland,23/7/2024,10288601,2068483,553922,0,0
Finland,24/7/2024,10288601,2068483,553922,0,0
Finland,25/7/2024,10288601,2068483,553922,0,0
Finland,26/7/2024,10288601,2068483,553922,0,0
Finland,27/7/2024,10288601,2068483,553922,0,0
Finland,28/7/2024,10288601,2068483,553922,0,0
Finland,29/7/2024,10288601,2068483,553922,0,0
Finland,30/7/2024,10288601,2068483,553922,0,0
Finland,31/7/2024,10288601,2068483,553922,0,0
Finland,1/8/2024,10288601,2068483,553922,0,0
Finland,2/8/2024,10288601,2068483,553922,0,0
Finland,3/8/2024,10288601,2068483,553922,0,0
Finland,4/8/2024,10288601,2068483,553922,0,0
Finland,5/8/2024,10288601,2068483,553922,0,0
Finland,6/8/2024,10288601,2068483,553922,0,0
Finland,7/8/2024,10288601,2068483,553922,0,0
Finland,8/8/2024,10288601,2068483,553922,0,0
Finland,9/8/2024,10288601,2068483,553922,0,0
Finland,10/8/2024,10288601,2068483,553922,0,0
France,4/12/2020,616,0,0,0,0
France,5/12/2020,616,0,0,0,0
France,6/12/2020,616,0,0,0,0
France,7/12/2020,616,0,0,0,0
France,8/12/2020,616,0,0,0,0
France,9/12/2020,616,0,0,0,0
France,10/12/2020,616,0,0,0,0
France,11/12/2020,616,0,0,0,0
France,12/12/2020,616,0,0,0,0
France,13/12/2020,616,0,0,0,0
France,14/12/2020,616,0,0,0,0
France,15/12/2020,616,0,0,0,0
France,16/12/2020,616,0,0,0,0
France,17/12/2020,616,0,0,0,0
France,18/12/2020,616,0,0,0,0
France,19/12/2020,616,0,0,0,0
France,20/12/2020,616,0,0,0,0
France,21/12/2020,616,0,0,0,0
France,22/12/2020,616,0,0,0,0
France,23/12/2020,616,0,0,0,0
France,24/12/2020,616,0,0,0,0
France,25/12/2020,616,0,0,0,0
France,26/12/2020,616,0,0,0,0
France,27/12/2020,616,0,0,0,0
France,28/12/2020,1327,90,35,31,0
France,29/12/2020,1717,181,71,62,0
France,30/12/2020,2173,272,107,93,0
France,31/12/2020,2625,363,143,125,0
France,1/1/2021,3826,454,179,156,0
France,2/1/2021,4200,545,215,187,0
France,3/1/2021,4619,636,251,218,0
France,4/1/2021,6776,727,287,250,0
France,5/1/2021,14576,818,323,281,0
France,6/1/2021,27090,908,359,312,0
France,7/1/2021,56596,999,395,343,0
France,8/1/2021,93802,1090,431,375,0
France,9/1/2021,105032,1181,467,406,0
France,10/1/2021,111057,1272,502,437,0
France,11/1/2021,151052,1363,538,468,0
France,12/1/2021,213249,1454,574,500,0
France,13/1/2021,278462,1545,610,531,0
France,14/1/2021,360198,1636,646,562,0
France,15/1/2021,428944,2034,682,594,0
France,16/1/2021,448920,2350,718,625,0
France,17/1/2021,459883,2434,754,656,0
France,18/1/2021,542908,5512,790,687,0
France,19/1/2021,669052,10195,826,719,0
France,20/1/2021,801683,15339,862,750,0
France,21/1/2021,954968,20694,898,781,0
France,22/1/2021,1071180,25832,934,812,0
France,23/1/2021,1107883,27709,970,844,0
France,24/1/2021,1117601,27874,1005,875,0
France,25/1/2021,1193498,31692,1041,906,0
France,26/1/2021,1293677,35628,1077,937,0
France,27/1/2021,1403780,39238,1113,969,0
France,28/1/2021,1540826,43004,1149,1000,0
France,29/1/2021,1648540,46310,1185,1031,0
France,30/1/2021,1681073,47446,1221,1063,0
France,31/1/2021,1688165,47495,1257,1094,0
France,1/2/2021,1760991,50916,1293,1125,0
France,2/2/2021,1867040,55433,1329,1156,0
France,3/2/2021,1974455,60668,1365,1188,0
France,4/2/2021,2106775,65620,1401,1219,0
France,5/2/2021,2218455,70454,1437,1250,0
France,6/2/2021,2249302,72516,1473,1281,0
France,7/2/2021,2259051,72625,2898,1313,0
France,8/2/2021,2344361,80211,5689,1344,0
France,9/2/2021,2473673,88677,12475,1375,0
France,10/2/2021,2609270,98089,22087,1406,0
France,11/2/2021,2778317,108513,35711,1438,0
France,12/2/2021,2910034,118848,49121,1469,0
France,13/2/2021,2944811,122192,52922,1500,0
France,14/2/2021,2955871,122561,53898,1531,0
France,15/2/2021,3053715,129150,64397,1563,0
France,16/2/2021,3182010,138391,76958,1594,0
France,17/2/2021,3319570,147205,88118,1625,0
France,18/2/2021,3487652,157790,103063,1657,0
France,19/2/2021,3620898,167610,117428,1688,0
France,20/2/2021,3661319,171002,120760,1719,0
France,21/2/2021,3669732,171342,121380,1750,0
France,22/2/2021,3763832,178740,130552,1782,0
France,23/2/2021,3882855,187436,141964,1813,0
France,24/2/2021,4002972,196012,156270,1844,0
France,25/2/2021,4140850,205008,201208,1875,0
France,26/2/2021,4255645,212555,263110,1907,0
France,27/2/2021,4292696,215251,297935,1938,0
France,28/2/2021,4300351,215447,300399,1969,0
France,1/3/2021,4390876,224402,320941,2000,0
France,2/3/2021,4509305,235672,359844,2032,0
France,3/3/2021,4631089,247171,408612,2063,0
France,4/3/2021,4772529,259793,490866,2094,0
France,5/3/2021,4905924,271884,609047,2126,0
France,6/3/2021,5004133,278358,729840,2157,0
France,7/3/2021,5071776,280763,785049,2188,0
France,8/3/2021,5173099,293321,827892,2219,0
France,9/3/2021,5306481,309426,906922,2251,0
France,10/3/2021,5445185,325780,987974,2282,0
France,11/3/2021,5604907,344525,1116487,2313,0
France,12/3/2021,5753947,360882,1299327,2344,0
France,13/3/2021,5855753,373533,1431578,2376,0
France,14/3/2021,5902863,378754,1445645,2407,0
France,15/3/2021,6026330,393149,1497970,2438,0
France,16/3/2021,6183973,414653,1499242,2469,0
France,17/3/2021,6346828,438896,1500248,2501,0
France,18/3/2021,6528905,467399,1501867,2532,0
France,19/3/2021,6697198,495396,1572382,2563,0
France,20/3/2021,6782972,522435,1637675,2594,0
France,21/3/2021,6811463,540263,1643445,2626,0
France,22/3/2021,6956457,561327,1681006,2657,0
France,23/3/2021,7137511,588321,1765763,2688,0
France,24/3/2021,7317938,617388,1856818,2720,0
France,25/3/2021,7522874,649409,2007035,2751,0
France,26/3/2021,7726703,680637,2172624,2782,0
France,27/3/2021,7853097,697929,2241190,2813,0
France,28/3/2021,7899849,708627,2247691,2845,0
France,29/3/2021,8078663,731980,2301945,2876,0
France,30/3/2021,8310269,762682,2395233,2907,0
France,31/3/2021,8549268,797175,2458890,2938,0
France,1/4/2021,8828303,840312,2545142,2970,0
France,2/4/2021,9079683,878040,2632244,3001,0
France,3/4/2021,9226176,899262,2668253,3032,0
France,4/4/2021,9277576,909842,2671849,3063,0
France,5/4/2021,9333585,923087,2676381,3095,0
France,6/4/2021,9599646,957608,2706249,3126,0
France,7/4/2021,9904818,995607,2738712,3157,0
France,8/4/2021,10241394,1041096,2817811,3189,0
France,9/4/2021,10564078,1083371,2980029,3220,0
France,10/4/2021,10754547,1112331,3056159,3251,0
France,11/4/2021,10825348,1124515,3063522,3282,0
France,12/4/2021,11098487,1152680,3115225,3314,0
France,13/4/2021,11430194,1188180,3201825,3345,0
France,14/4/2021,11762137,1222704,3270049,3376,0
France,15/4/2021,12112460,1266832,3363699,3407,0
France,16/4/2021,12444653,1308238,3476858,3439,0
France,17/4/2021,12633986,1343995,3530549,3470,0
France,18/4/2021,12691024,1364308,3540350,3501,0
France,19/4/2021,12976864,1397577,3565754,3532,0
France,20/4/2021,13316693,1438752,3611868,3564,0
France,21/4/2021,13659312,1481024,3651409,3595,0
France,22/4/2021,14033814,1529848,3707007,3626,0
France,23/4/2021,14391636,1579960,3778595,3658,0
France,24/4/2021,14614027,1620438,3816949,5229,0
France,25/4/2021,14697796,1638664,3823320,5354,0
France,26/4/2021,15019839,1673534,3843813,8227,0
France,27/4/2021,15404779,1716920,3879635,17750,0
France,28/4/2021,15800690,1765836,3910653,27666,0
France,29/4/2021,16233957,1821882,3962174,43669,0
France,30/4/2021,16656111,1875452,4026758,62913,0
France,1/5/2021,16838077,1900301,4038340,64913,0
France,2/5/2021,16947965,1916105,4041887,65397,0
France,3/5/2021,17341621,1955298,4058894,70465,0
France,4/5/2021,17796823,2002819,4090392,78887,0
France,5/5/2021,18268396,2050776,4119993,85087,0
France,6/5/2021,18764596,2109873,4175890,96486,0
France,7/5/2021,19246645,2168560,4249005,115621,0
France,8/5/2021,19490250,2200619,4264981,118004,0
France,9/5/2021,19638768,2221405,4269445,118699,0
France,10/5/2021,20093298,2276120,4297364,125951,0
France,11/5/2021,20624978,2340741,4350736,140289,0
France,12/5/2021,21169189,2410591,4396158,150480,0
France,13/5/2021,21500386,2467520,4401953,152068,0
France,14/5/2021,22000456,2541897,4442557,159843,0
France,15/5/2021,22365201,2614975,4470876,163573,0
France,16/5/2021,22538628,2661146,4474502,163991,0
France,17/5/2021,22975234,2718463,4502693,168484,0
France,18/5/2021,23472130,2785594,4546269,177263,0
France,19/5/2021,23971230,2853514,4586071,182969,0
France,20/5/2021,24490748,2928058,4652717,192464,0
France,21/5/2021,24989806,3004196,4731675,205310,0
France,22/5/2021,25308048,3070279,4770424,210388,0
France,23/5/2021,25442275,3108413,4773738,210890,0
France,24/5/2021,25713139,3127748,4779407,211959,0
France,25/5/2021,26212958,3161363,4831461,219612,0
France,26/5/2021,26723379,3193078,4888637,227359,0
France,27/5/2021,27259920,3228924,4974045,241734,0
France,28/5/2021,27773392,3273556,5081931,268410,0
France,29/5/2021,28108906,3312235,5146466,279814,0
France,30/5/2021,28232647,3318708,5155095,280795,0
France,31/5/2021,28697537,3366223,5193024,293517,0
France,1/6/2021,29227419,3432109,5261356,313849,0
France,2/6/2021,29749199,3489085,5323030,328408,0
France,3/6/2021,30289787,3563648,5413740,347869,0
France,4/6/2021,30831336,3653476,5523753,370437,0
France,5/6/2021,31203290,3712244,5578348,380187,0
France,6/6/2021,31367895,3723406,5584129,381230,0
France,7/6/2021,31878161,3774750,5616343,390479,0
France,8/6/2021,32431738,3844215,5665854,405124,0
France,9/6/2021,32980957,3899619,5709469,417367,0
France,10/6/2021,33526017,3961442,5779412,432805,0
France,11/6/2021,34073969,4042016,5878580,449852,0
France,12/6/2021,34469117,4092437,5920322,457333,0
France,13/6/2021,34630724,4104980,5924214,458244,0
France,14/6/2021,35127497,4154495,5967598,464923,0
France,15/6/2021,35666937,4216518,6049350,475858,0
France,16/6/2021,36212605,4268193,6116139,484784,0
France,17/6/2021,36727210,4330994,6220141,495723,0
France,18/6/2021,37284186,4406861,6340548,508195,0
France,19/6/2021,37687648,4456367,6380830,513788,0
France,20/6/2021,37846524,4470179,6384185,514621,0
France,21/6/2021,38339644,4530667,6424069,519749,0
France,22/6/2021,38874752,4608761,6495278,527696,0
France,23/6/2021,39419714,4680272,6547097,534847,0
France,24/6/2021,39906561,4759106,6625763,543551,0
France,25/6/2021,40462149,4853126,6718102,553773,0
France,26/6/2021,40872683,4928934,6751869,558650,0
France,27/6/2021,41048096,4960839,6755814,559423,0
France,28/6/2021,41554090,5027905,6786423,564275,0
France,29/6/2021,42102055,5107940,6844023,571416,0
France,30/6/2021,42665776,5182583,6890238,578187,0
