Country,Code,Year,OBS_VALUE
Canada,CAN,2021,35394550.0
Canada,CAN,2021,35754400.0
Canada,CAN,2021,36459496.0
Canada,CAN,2021,37047790.0
Canada,CAN,2021,37655080.0
Canada,CAN,2021,38118096.0
Canada,CAN,2021,38685868.0
Canada,CAN,2021,39047670.0
Canada,CAN,2021,39369070.0
Canada,CAN,2021,39970900.0
Canada,CAN,2021,40453840.0
Canada,CAN,2021,40957720.0
Canada,CAN,2021,41579960.0
Canada,CAN,2021,42126652.0
Canada,CAN,2021,42492956.0
Canada,CAN,2021,42779070.0
Canada,CAN,2021,43284060.0
Canada,CAN,2021,43700000.0
Canada,CAN,2021,44126924.0
Canada,CAN,2021,44565896.0
Canada,CAN,2021,44998430.0
Canada,CAN,2021,45300764.0
Canada,CAN,2021,45526470.0
Canada,CAN,2021,45952920.0
Canada,CAN,2021,46288480.0
Canada,CAN,2021,46674350.0
Canada,CAN,2021,47056216.0
Canada,CAN,2021,47411776.0
Canada,CAN,2021,47661260.0
Canada,CAN,2021,47858490.0
Canada,CAN,2021,48249836.0
Canada,CAN,2021,48529332.0
Canada,CAN,2021,48805136.0
Canada,CAN,2021,49075740.0
Canada,CAN,2021,49333788.0
Canada,CAN,2021,49515690.0
Canada,CAN,2021,49661156.0
Canada,CAN,2021,49755396.0
Canada,CAN,2021,50034284.0
Canada,CAN,2021,50201696.0
Canada,CAN,2021,50391400.0
Canada,CAN,2021,50567096.0
Canada,CAN,2021,50695024.0
Canada,CAN,2021,50795330.0
Canada,CAN,2021,50980932.0
Canada,CAN,2021,51117764.0
Canada,CAN,2021,51255056.0
Canada,CAN,2021,51407720.0
Canada,CAN,2021,51555264.0
Canada,CAN,2021,51671716.0
Canada,CAN,2021,51769704.0
Canada,CAN,2021,51934256.0
Canada,CAN,2021,52071330.0
Canada,CAN,2021,52196160.0
Canada,CAN,2021,52333544.0
Canada,CAN,2021,52461684.0
Canada,CAN,2021,52563040.0
Canada,CAN,2021,52640976.0
Canada,CAN,2021,52762056.0
Canada,CAN,2021,52878470.0
Canada,CAN,2021,52983704.0
Canada,CAN,2021,53106652.0
Canada,CAN,2021,53222204.0
Canada,CAN,2021,53303120.0
Canada,CAN,2021,53370984.0
Canada,CAN,2021,53494536.0
Canada,CAN,2021,53576520.0
Canada,CAN,2021,53674536.0
Canada,CAN,2021,53768930.0
Canada,CAN,2021,53878364.0
Canada,CAN,2021,53960676.0
Canada,CAN,2021,54022910.0
Canada,CAN,2021,54059576.0
Canada,CAN,2021,54162228.0
Canada,CAN,2021,54246980.0
Canada,CAN,2021,54344976.0
Canada,CAN,2021,54443410.0
Canada,CAN,2021,54516548.0
Canada,CAN,2021,54573824.0
Canada,CAN,2021,54673376.0
Canada,CAN,2021,54746710.0
Canada,CAN,2021,54830360.0
Canada,CAN,2021,54926656.0
Canada,CAN,2021,55085870.0
Canada,CAN,2021,55154716.0
Canada,CAN,2021,55210650.0
Canada,CAN,2021,55350440.0
Canada,CAN,2021,55449588.0
Canada,CAN,2021,55550040.0
Canada,CAN,2021,55665770.0
Canada,CAN,2021,55831936.0
Canada,CAN,2021,55906670.0
Canada,CAN,2021,55975380.0
Canada,CAN,2021,56096796.0
Canada,CAN,2021,56175148.0
Canada,CAN,2021,56273624.0
Canada,CAN,2021,56373296.0
Canada,CAN,2021,56467856.0
Canada,CAN,2021,56528484.0
Canada,CAN,2021,56578296.0
Canada,CAN,2021,56683040.0
Canada,CAN,2021,56761616.0
Canada,CAN,2021,56885044.0
Canada,CAN,2021,56971624.0
Canada,CAN,2021,57070268.0
Canada,CAN,2021,57134410.0
Canada,CAN,2021,57186336.0
Canada,CAN,2021,57212930.0
Canada,CAN,2021,57324760.0
Canada,CAN,2021,57415404.0
Canada,CAN,2021,57515772.0
Canada,CAN,2021,57617280.0
Canada,CAN,2021,57671216.0
Canada,CAN,2021,57717570.0
Canada,CAN,2021,57827800.0
Canada,CAN,2021,57903164.0
Canada,CAN,2021,57985620.0
Canada,CAN,2021,58073388.0
Canada,CAN,2021,58166680.0
Canada,CAN,2021,58215150.0
Canada,CAN,2021,58254388.0
Canada,CAN,2021,58356732.0
Canada,CAN,2021,58439630.0
Canada,CAN,2021,58514480.0
Canada,CAN,2021,58596904.0
Canada,CAN,2021,58673610.0
Canada,CAN,2021,58717092.0
Canada,CAN,2021,58751900.0
Canada,CAN,2021,58838664.0
Canada,CAN,2021,58894304.0
Canada,CAN,2021,58970064.0
Canada,CAN,2021,59048468.0
Canada,CAN,2021,59119270.0
Canada,CAN,2021,59150324.0
Canada,CAN,2021,59178680.0
Canada,CAN,2021,59270704.0
Canada,CAN,2021,59341864.0
Canada,CAN,2021,59429132.0
Canada,CAN,2021,59469960.0
Canada,CAN,2021,59560136.0
Canada,CAN,2021,59595624.0
Canada,CAN,2021,59623332.0
Canada,CAN,2021,59713990.0
Canada,CAN,2021,59777868.0
Canada,CAN,2021,59853700.0
Canada,CAN,2021,59928324.0
Canada,CAN,2021,59993504.0
Canada,CAN,2021,60024970.0
Canada,CAN,2021,60047204.0
Canada,CAN,2021,60138476.0
Canada,CAN,2021,60174324.0
Canada,CAN,2021,60226588.0
Canada,CAN,2021,60296550.0
Canada,CAN,2021,60383316.0
Canada,CAN,2021,60450748.0
Canada,CAN,2021,60525310.0
Canada,CAN,2021,60661030.0
Canada,CAN,2021,60772950.0
Canada,CAN,2021,60890284.0
Canada,CAN,2021,61016520.0
Canada,CAN,2021,61896264.0
Canada,CAN,2021,62020384.0
Canada,CAN,2021,62125336.0
Canada,CAN,2021,62305372.0
Canada,CAN,2021,62487930.0
Canada,CAN,2021,62670790.0
Canada,CAN,2021,62846084.0
Canada,CAN,2021,63086508.0
Canada,CAN,2021,63224240.0
Canada,CAN,2021,63331784.0
Canada,CAN,2021,63530256.0
Canada,CAN,2021,63791300.0
Canada,CAN,2021,64052988.0
Canada,CAN,2021,64346930.0
Canada,CAN,2021,64672532.0
Canada,CAN,2021,64937270.0
Canada,CAN,2021,65148656.0
Canada,CAN,2021,65473588.0
Canada,CAN,2021,65912884.0
Canada,CAN,2021,66345776.0
Canada,CAN,2021,66815496.0
Canada,CAN,2021,67173180.0
Canada,CAN,2021,67290030.0
Canada,CAN,2021,67304056.0
Canada,CAN,2021,67366696.0
Canada,CAN,2021,67651590.0
Canada,CAN,2021,68167600.0
Canada,CAN,2021,68508990.0
Canada,CAN,2021,68836540.0
Canada,CAN,2022,68970000.0
Canada,CAN,2022,68992330.0
Canada,CAN,2022,69106850.0
Canada,CAN,2022,69638770.0
Canada,CAN,2022,70031150.0
Canada,CAN,2022,70450190.0
Canada,CAN,2022,70872490.0
Canada,CAN,2022,71173620.0
Canada,CAN,2022,71394370.0
Canada,CAN,2022,71796150.0
Canada,CAN,2022,72218210.0
Canada,CAN,2022,72621360.0
Canada,CAN,2022,73045650.0
Canada,CAN,2022,73444344.0
Canada,CAN,2022,73723270.0
Canada,CAN,2022,73939870.0
Canada,CAN,2022,74369630.0
Canada,CAN,2022,74636750.0
Canada,CAN,2022,74989064.0
Canada,CAN,2022,75302696.0
Canada,CAN,2022,75614630.0
Canada,CAN,2022,75828250.0
Canada,CAN,2022,76005680.0
Canada,CAN,2022,76324616.0
Canada,CAN,2022,76656070.0
Canada,CAN,2022,76914690.0
Canada,CAN,2022,77168750.0
Canada,CAN,2022,77418080.0
Canada,CAN,2022,77588950.0
Canada,CAN,2022,77731816.0
Canada,CAN,2022,78058870.0
Canada,CAN,2022,78256880.0
Canada,CAN,2022,78448376.0
Canada,CAN,2022,78628080.0
Canada,CAN,2022,78788024.0
Canada,CAN,2022,78902620.0
Canada,CAN,2022,78999800.0
Canada,CAN,2022,79198700.0
Canada,CAN,2022,79317570.0
Canada,CAN,2022,79442810.0
Canada,CAN,2022,79576460.0
Canada,CAN,2022,79700930.0
Canada,CAN,2022,79783890.0
Canada,CAN,2022,79853280.0
Canada,CAN,2022,79920100.0
Canada,CAN,2022,80074660.0
Canada,CAN,2022,80161600.0
Canada,CAN,2022,80255390.0
Canada,CAN,2022,80338800.0
Canada,CAN,2022,80399440.0
Canada,CAN,2022,80452340.0
Canada,CAN,2022,80482260.0
Canada,CAN,2022,80617864.0
Canada,CAN,2022,80684860.0
Canada,CAN,2022,80746880.0
Canada,CAN,2022,80811336.0
Canada,CAN,2022,80856070.0
Canada,CAN,2022,80899816.0
Canada,CAN,2022,81240344.0
Canada,CAN,2022,81283250.0
Canada,CAN,2022,81316870.0
Canada,CAN,2022,81357600.0
Canada,CAN,2022,81413760.0
Canada,CAN,2022,81442540.0
Canada,CAN,2022,81470470.0
Canada,CAN,2022,81514440.0
Canada,CAN,2022,81535360.0
Canada,CAN,2022,81565480.0
Canada,CAN,2022,81600360.0
Canada,CAN,2022,81632270.0
Canada,CAN,2022,81657330.0
Canada,CAN,2022,81682580.0
Canada,CAN,2022,81722560.0
Canada,CAN,2022,81749860.0
Canada,CAN,2022,81777864.0
Canada,CAN,2022,81807660.0
Canada,CAN,2022,81836700.0
Canada,CAN,2022,81859130.0
Canada,CAN,2022,81892790.0
Canada,CAN,2022,81920260.0
Canada,CAN,2022,81941770.0
Canada,CAN,2022,81976080.0
Canada,CAN,2022,81998350.0
Canada,CAN,2022,82023170.0
Canada,CAN,2022,82043810.0
Canada,CAN,2022,82066790.0
Canada,CAN,2022,82091380.0
Canada,CAN,2022,82108560.0
Canada,CAN,2022,82150510.0
Canada,CAN,2022,82200650.0
Canada,CAN,2022,82236390.0
Canada,CAN,2022,82265890.0
Canada,CAN,2022,82295380.0
Canada,CAN,2022,82308456.0
Canada,CAN,2022,82331416.0
Canada,CAN,2022,82377670.0
Canada,CAN,2022,82429840.0
Canada,CAN,2022,82489720.0
Canada,CAN,2022,82553630.0
Canada,CAN,2022,82610300.0
Canada,CAN,2022,82636550.0
Canada,CAN,2022,82694150.0
Canada,CAN,2022,82791210.0
Canada,CAN,2022,82877030.0
Canada,CAN,2022,82967680.0
Canada,CAN,2022,83009860.0
Canada,CAN,2022,83058890.0
Canada,CAN,2022,83065816.0
Canada,CAN,2022,83105060.0
Canada,CAN,2022,83222780.0
Canada,CAN,2022,83443290.0
Canada,CAN,2022,83521680.0
Canada,CAN,2022,83596100.0
Canada,CAN,2022,83646350.0
Canada,CAN,2022,83668600.0
Canada,CAN,2022,83720460.0
Canada,CAN,2022,83820030.0
Canada,CAN,2022,83937840.0
Canada,CAN,2022,84004790.0
Canada,CAN,2022,84066330.0
Canada,CAN,2022,84106136.0
Canada,CAN,2022,84120110.0
Canada,CAN,2022,84158920.0
Canada,CAN,2022,84251016.0
Canada,CAN,2022,84361304.0
Canada,CAN,2022,84418080.0
Canada,CAN,2022,84471980.0
Canada,CAN,2022,84509120.0
Canada,CAN,2022,84523100.0
Canada,CAN,2022,84559800.0
Canada,CAN,2022,84640450.0
Canada,CAN,2022,84713310.0
Canada,CAN,2022,84737820.0
Canada,CAN,2022,84782240.0
Canada,CAN,2022,84824180.0
Canada,CAN,2022,84829570.0
Canada,CAN,2022,84886030.0
Canada,CAN,2022,84956790.0
Canada,CAN,2022,85100710.0
Canada,CAN,2022,85138440.0
Canada,CAN,2022,85173390.0
Canada,CAN,2022,85194430.0
Canada,CAN,2022,85197700.0
Canada,CAN,2022,85211600.0
Canada,CAN,2022,85264936.0
Canada,CAN,2022,85361080.0
Canada,CAN,2022,85393160.0
Canada,CAN,2022,85422600.0
Canada,CAN,2022,85443490.0
Canada,CAN,2022,85452056.0
Canada,CAN,2022,85472420.0
Canada,CAN,2022,85518580.0
Canada,CAN,2022,85602536.0
Canada,CAN,2022,85624820.0
Canada,CAN,2022,85644850.0
Canada,CAN,2022,85662800.0
Canada,CAN,2022,85668780.0
Canada,CAN,2022,85685680.0
Canada,CAN,2022,85717260.0
Canada,CAN,2022,85805100.0
Canada,CAN,2022,85826400.0
Canada,CAN,2022,85845860.0
Canada,CAN,2022,85859390.0
Canada,CAN,2022,85865016.0
Canada,CAN,2022,85880660.0
Canada,CAN,2022,85914130.0
Canada,CAN,2022,85994240.0
Canada,CAN,2022,86011780.0
Canada,CAN,2022,86029704.0
Canada,CAN,2022,86042200.0
Canada,CAN,2022,86048424.0
Canada,CAN,2022,86063070.0
Canada,CAN,2022,86092020.0
Canada,CAN,2022,86173420.0
Canada,CAN,2022,86197490.0
Canada,CAN,2022,86212880.0
Canada,CAN,2022,86224930.0
Canada,CAN,2022,86229670.0
Canada,CAN,2022,86243700.0
Canada,CAN,2022,86262340.0
Canada,CAN,2022,86285290.0
Canada,CAN,2022,86307370.0
Canada,CAN,2022,86310020.0
Canada,CAN,2022,86322180.0
Canada,CAN,2022,86327300.0
Canada,CAN,2022,86344190.0
Canada,CAN,2022,86389176.0
Canada,CAN,2022,86493310.0
Canada,CAN,2022,86511410.0
Canada,CAN,2022,86552456.0
Canada,CAN,2022,86572900.0
Canada,CAN,2022,86581200.0
Canada,CAN,2022,86602260.0
Canada,CAN,2022,86689150.0
Canada,CAN,2022,86719656.0
Canada,CAN,2022,86764800.0
Canada,CAN,2022,86809230.0
Canada,CAN,2022,86845310.0
Canada,CAN,2022,86860376.0
Canada,CAN,2022,86897900.0
Canada,CAN,2022,86966930.0
Canada,CAN,2022,87062150.0
Canada,CAN,2022,87114584.0
Canada,CAN,2022,87165220.0
Canada,CAN,2022,87198210.0
Canada,CAN,2022,87214616.0
Canada,CAN,2022,87248300.0
Canada,CAN,2022,87464600.0
Canada,CAN,2022,87550510.0
Canada,CAN,2022,87581176.0
Canada,CAN,2022,87589080.0
Canada,CAN,2022,87608200.0
Canada,CAN,2022,87695624.0
Canada,CAN,2022,87712040.0
Canada,CAN,2022,87748060.0
Canada,CAN,2022,87821304.0
Canada,CAN,2022,87849440.0
Canada,CAN,2022,87878450.0
Canada,CAN,2022,87901270.0
Canada,CAN,2022,87916860.0
Canada,CAN,2022,87947736.0
Canada,CAN,2022,88018440.0
Canada,CAN,2022,88059860.0
Canada,CAN,2022,88086270.0
Canada,CAN,2022,88106620.0
Canada,CAN,2022,88113710.0
Canada,CAN,2022,88137890.0
Canada,CAN,2022,88261130.0
Canada,CAN,2022,88338824.0
Canada,CAN,2022,88386850.0
Canada,CAN,2022,88420780.0
Canada,CAN,2022,88439370.0
Canada,CAN,2022,88452040.0
Canada,CAN,2022,88481440.0
Canada,CAN,2022,88548400.0
Canada,CAN,2022,88587340.0
Canada,CAN,2022,88625610.0
Canada,CAN,2022,88638500.0
Canada,CAN,2022,88646600.0
Canada,CAN,2022,88691150.0
Canada,CAN,2022,88716500.0
Canada,CAN,2022,88779160.0
Canada,CAN,2022,88856590.0
Canada,CAN,2022,88890264.0
Canada,CAN,2022,88905624.0
Canada,CAN,2022,88914456.0
Canada,CAN,2022,88945624.0
Canada,CAN,2022,88951230.0
Canada,CAN,2022,89002970.0
Canada,CAN,2022,89053944.0
Canada,CAN,2022,89081960.0
Canada,CAN,2022,89093260.0
Canada,CAN,2022,89102670.0
Canada,CAN,2022,89150310.0
Canada,CAN,2022,89173310.0
Canada,CAN,2022,89229784.0
Canada,CAN,2022,89294850.0
Canada,CAN,2022,89339160.0
Canada,CAN,2022,89356760.0
Canada,CAN,2022,89368500.0
Canada,CAN,2022,89419490.0
Canada,CAN,2022,89449470.0
Canada,CAN,2022,89507630.0
Canada,CAN,2022,89607170.0
Canada,CAN,2022,89655420.0
Canada,CAN,2022,89677550.0
Canada,CAN,2022,89688930.0
Canada,CAN,2022,89745120.0
Canada,CAN,2022,89798330.0
Canada,CAN,2022,89912440.0
Canada,CAN,2022,90108820.0
Canada,CAN,2022,90181416.0
Canada,CAN,2022,90216060.0
Canada,CAN,2022,90240650.0
Canada,CAN,2022,90301624.0
Canada,CAN,2022,90344880.0
Canada,CAN,2022,90404970.0
Canada,CAN,2022,90601140.0
Canada,CAN,2022,90665630.0
Canada,CAN,2022,90800850.0
Canada,CAN,2022,90819920.0
Canada,CAN,2022,90871140.0
Canada,CAN,2022,90881790.0
Canada,CAN,2022,91011330.0
Canada,CAN,2022,91225880.0
Canada,CAN,2022,91289784.0
Canada,CAN,2022,91323410.0
Canada,CAN,2022,91347864.0
Canada,CAN,2022,91409050.0
Canada,CAN,2022,91459340.0
Canada,CAN,2022,91573784.0
Canada,CAN,2022,91760270.0
Canada,CAN,2022,91881940.0
Canada,CAN,2022,91944410.0
Canada,CAN,2022,91975890.0
Canada,CAN,2022,92045300.0
Canada,CAN,2022,92103300.0
Canada,CAN,2022,92240190.0
Canada,CAN,2022,92492870.0
Canada,CAN,2022,92568160.0
Canada,CAN,2022,92620160.0
Canada,CAN,2022,92649100.0
Canada,CAN,2022,92713020.0
Canada,CAN,2022,92761620.0
Canada,CAN,2022,92922264.0
Canada,CAN,2022,93165670.0
Canada,CAN,2022,93233460.0
Canada,CAN,2022,93279200.0
Canada,CAN,2022,93306040.0
Canada,CAN,2022,93362920.0
Canada,CAN,2022,93396780.0
Canada,CAN,2022,93490530.0
Canada,CAN,2022,93690400.0
Canada,CAN,2022,93733810.0
Canada,CAN,2022,93770824.0
Canada,CAN,2022,93795530.0
Canada,CAN,2022,93806824.0
Canada,CAN,2022,93971250.0
Canada,CAN,2022,94089470.0
Canada,CAN,2022,94243990.0
Canada,CAN,2022,94348590.0
Canada,CAN,2022,94411650.0
Canada,CAN,2022,94472530.0
Canada,CAN,2022,94516070.0
Canada,CAN,2022,94616470.0
Canada,CAN,2022,94801624.0
Canada,CAN,2022,94856890.0
Canada,CAN,2022,94887590.0
Canada,CAN,2022,94906780.0
Canada,CAN,2022,94962380.0
Canada,CAN,2022,94997920.0
Canada,CAN,2022,95083210.0
Canada,CAN,2022,95233710.0
Canada,CAN,2022,95277656.0
Canada,CAN,2022,95318970.0
Canada,CAN,2022,95368270.0
Canada,CAN,2022,95379540.0
Canada,CAN,2022,95469860.0
Canada,CAN,2022,95567740.0
Canada,CAN,2022,95588040.0
Canada,CAN,2022,95627340.0
Canada,CAN,2022,95798030.0
Canada,CAN,2022,95830450.0
Canada,CAN,2022,95936290.0
Canada,CAN,2022,95962730.0
Canada,CAN,2022,96050830.0
Canada,CAN,2022,96191470.0
Canada,CAN,2022,96219810.0
Canada,CAN,2022,96225900.0
Canada,CAN,2022,96228820.0
Canada,CAN,2022,96233170.0
Canada,CAN,2022,96235750.0
Canada,CAN,2022,96248640.0
Canada,CAN,2022,96268870.0
Canada,CAN,2022,96292220.0
Canada,CAN,2022,96303710.0
Canada,CAN,2023,96307820.0
Canada,CAN,2023,96312420.0
Canada,CAN,2023,96321464.0
Canada,CAN,2023,96336800.0
Canada,CAN,2023,96394530.0
Canada,CAN,2023,96420040.0
Canada,CAN,2023,96459060.0
Canada,CAN,2023,96470800.0
Canada,CAN,2023,96490260.0
Canada,CAN,2023,96507600.0
Canada,CAN,2023,96603870.0
Canada,CAN,2023,96657610.0
Canada,CAN,2023,96681030.0
Canada,CAN,2023,96694840.0
Canada,CAN,2023,96704240.0
Canada,CAN,2023,96721820.0
Canada,CAN,2023,96734920.0
Canada,CAN,2023,96771310.0
Canada,CAN,2023,96813060.0
Canada,CAN,2023,96839130.0
Canada,CAN,2023,96851120.0
Canada,CAN,2023,96858744.0
Canada,CAN,2023,96871790.0
Canada,CAN,2023,96882980.0
Canada,CAN,2023,96903460.0
Canada,CAN,2023,96926080.0
Canada,CAN,2023,96957520.0
Canada,CAN,2023,96966750.0
Canada,CAN,2023,96972664.0
Canada,CAN,2023,96981760.0
Canada,CAN,2023,96988930.0
Canada,CAN,2023,97012940.0
Canada,CAN,2023,97036890.0
Canada,CAN,2023,97039450.0
Canada,CAN,2023,97043080.0
Canada,CAN,2023,97044216.0
Canada,CAN,2023,97058030.0
Canada,CAN,2023,97070760.0
Canada,CAN,2023,97118320.0
Canada,CAN,2023,97124300.0
Canada,CAN,2023,97128360.0
Canada,CAN,2023,97133780.0
Canada,CAN,2023,97138500.0
Canada,CAN,2023,97153950.0
Canada,CAN,2023,97171560.0
Canada,CAN,2023,97180380.0
Canada,CAN,2023,97185450.0
Canada,CAN,2023,97188770.0
Canada,CAN,2023,97192860.0
Canada,CAN,2023,97195010.0
Canada,CAN,2023,97208380.0
Canada,CAN,2023,97223830.0
Canada,CAN,2023,97230490.0
Canada,CAN,2023,97235420.0
Canada,CAN,2023,97238870.0
Canada,CAN,2023,97243660.0
Canada,CAN,2023,97247840.0
Canada,CAN,2023,97261224.0
Canada,CAN,2023,97275784.0
Canada,CAN,2023,97284450.0
Canada,CAN,2023,97289350.0
Canada,CAN,2023,97291880.0
Canada,CAN,2023,97296730.0
Canada,CAN,2023,97301520.0
Canada,CAN,2023,97315830.0
Canada,CAN,2023,97334580.0
Canada,CAN,2023,97343816.0
Canada,CAN,2023,97347820.0
Canada,CAN,2023,97350670.0
Canada,CAN,2023,97356080.0
Canada,CAN,2023,97361130.0
Canada,CAN,2023,97374190.0
Canada,CAN,2023,97389210.0
Canada,CAN,2023,97398930.0
Canada,CAN,2023,97403220.0
Canada,CAN,2023,97405920.0
Canada,CAN,2023,97406670.0
Canada,CAN,2023,97416480.0
Canada,CAN,2023,97423010.0
Canada,CAN,2023,97436650.0
Canada,CAN,2023,97445530.0
Canada,CAN,2023,97449760.0
Canada,CAN,2023,97452216.0
Canada,CAN,2023,97458150.0
Canada,CAN,2023,97463280.0
Canada,CAN,2023,97483020.0
Canada,CAN,2023,97498216.0
Canada,CAN,2023,97506990.0
Canada,CAN,2023,97511144.0
Canada,CAN,2023,97513310.0
Canada,CAN,2023,97518380.0
Canada,CAN,2023,97523250.0
Canada,CAN,2023,97536216.0
Canada,CAN,2023,97554290.0
Canada,CAN,2023,97563120.0
Canada,CAN,2023,97563950.0
Canada,CAN,2023,97566360.0
Canada,CAN,2023,97568340.0
Canada,CAN,2023,97571220.0
Canada,CAN,2023,97586510.0
Canada,CAN,2023,97620350.0
Canada,CAN,2023,97626776.0
Canada,CAN,2023,97633610.0
Canada,CAN,2023,97636850.0
Canada,CAN,2023,97644280.0
Canada,CAN,2023,97648984.0
Canada,CAN,2023,97667090.0
Canada,CAN,2023,97720920.0
Canada,CAN,2023,97731630.0
Canada,CAN,2023,97737944.0
Canada,CAN,2023,97741210.0
Canada,CAN,2023,97745700.0
Canada,CAN,2023,97750376.0
Canada,CAN,2023,97768740.0
Canada,CAN,2023,97777740.0
Canada,CAN,2023,97788650.0
Canada,CAN,2023,97795110.0
Canada,CAN,2023,97797720.0
Canada,CAN,2023,97802696.0
Canada,CAN,2023,97807840.0
Canada,CAN,2023,97824550.0
Canada,CAN,2023,97832150.0
Canada,CAN,2023,97847310.0
Canada,CAN,2023,97868790.0
Canada,CAN,2023,97883210.0
Canada,CAN,2023,97906290.0
Canada,CAN,2023,97918840.0
Canada,CAN,2023,97935130.0
Canada,CAN,2023,97946420.0
Canada,CAN,2023,97950560.0
Canada,CAN,2023,97951610.0
Canada,CAN,2023,97960290.0
Canada,CAN,2023,97983336.0
Canada,CAN,2023,98001200.0
Canada,CAN,2023,98015416.0
Canada,CAN,2023,98024540.0
Canada,CAN,2023,98027560.0
Canada,CAN,2023,98028504.0
Canada,CAN,2023,98029224.0
Canada,CAN,2023,98043336.0
Canada,CAN,2023,98051990.0
Canada,CAN,2023,98062450.0
Canada,CAN,2023,98070500.0
Canada,CAN,2023,98073380.0
Canada,CAN,2023,98074320.0
Canada,CAN,2023,98080104.0
Canada,CAN,2023,98094910.0
Canada,CAN,2023,98101670.0
Canada,CAN,2023,98110460.0
Canada,CAN,2023,98115850.0
Canada,CAN,2023,98117870.0
Canada,CAN,2023,98118460.0
Canada,CAN,2023,98122856.0
Canada,CAN,2023,98147496.0
Canada,CAN,2023,98152820.0
Canada,CAN,2023,98161060.0
Canada,CAN,2023,98166240.0
Canada,CAN,2023,98170990.0
Canada,CAN,2023,98178710.0
Canada,CAN,2023,98182680.0
Canada,CAN,2023,98184220.0
Canada,CAN,2023,98184580.0
Canada,CAN,2023,98187656.0
Canada,CAN,2023,98200330.0
Canada,CAN,2023,98204020.0
Canada,CAN,2023,98210290.0
Canada,CAN,2023,98213920.0
Canada,CAN,2023,98215410.0
Canada,CAN,2023,98215920.0
Canada,CAN,2023,98218880.0
Canada,CAN,2023,98229860.0
Canada,CAN,2023,98233550.0
Canada,CAN,2023,98238920.0
Canada,CAN,2023,98241990.0
Canada,CAN,2023,98242260.0
Canada,CAN,2023,98242610.0
Canada,CAN,2023,98243820.0
Canada,CAN,2023,98249140.0
Canada,CAN,2023,98251464.0
Canada,CAN,2023,98256136.0
Canada,CAN,2023,98258504.0
Canada,CAN,2023,98259410.0
Canada,CAN,2023,98259700.0
Canada,CAN,2023,98261400.0
Canada,CAN,2023,98267200.0
Canada,CAN,2023,98269240.0
Canada,CAN,2023,98272580.0
Canada,CAN,2023,98274440.0
Canada,CAN,2023,98275230.0
Canada,CAN,2023,98275416.0
Canada,CAN,2023,98276710.0
Canada,CAN,2023,98281380.0
Canada,CAN,2023,98282780.0
Canada,CAN,2023,98285464.0
Canada,CAN,2023,98286960.0
Canada,CAN,2023,98287640.0
Canada,CAN,2023,98287870.0
Canada,CAN,2023,98288920.0
Canada,CAN,2023,98304350.0
Canada,CAN,2023,98305540.0
Canada,CAN,2023,98308136.0
Canada,CAN,2023,98309420.0
Canada,CAN,2023,98310040.0
Canada,CAN,2023,98310270.0
Canada,CAN,2023,98311350.0
Canada,CAN,2023,98315500.0
Canada,CAN,2023,98316520.0
Canada,CAN,2023,98318560.0
Canada,CAN,2023,98319860.0
Canada,CAN,2023,98320424.0
Canada,CAN,2023,98320664.0
Canada,CAN,2023,98320980.0
Canada,CAN,2023,98324630.0
Canada,CAN,2023,98326136.0
Canada,CAN,2023,98328540.0
Canada,CAN,2023,98330180.0
Canada,CAN,2023,98330960.0
Canada,CAN,2023,98331200.0
Canada,CAN,2023,98332456.0
Canada,CAN,2023,98338820.0
Canada,CAN,2023,98340420.0
Canada,CAN,2023,98343090.0
Canada,CAN,2023,98344780.0
Canada,CAN,2023,98345620.0
Canada,CAN,2023,98345840.0
Canada,CAN,2023,98347064.0
Canada,CAN,2023,98352510.0
Canada,CAN,2023,98354020.0
Canada,CAN,2023,98356420.0
Canada,CAN,2023,98358020.0
Canada,CAN,2023,98358790.0
Canada,CAN,2023,98358980.0
Canada,CAN,2023,98359870.0
Canada,CAN,2023,98364520.0
Canada,CAN,2023,98365910.0
Canada,CAN,2023,98368290.0
Canada,CAN,2023,98369540.0
Canada,CAN,2023,98370210.0
Canada,CAN,2023,98370350.0
Canada,CAN,2023,98370480.0
Canada,CAN,2023,98373410.0
Canada,CAN,2023,98374510.0
Canada,CAN,2023,98376610.0
Canada,CAN,2023,98377800.0
Canada,CAN,2023,98378610.0
Canada,CAN,2023,98378740.0
Canada,CAN,2023,98379610.0
Canada,CAN,2023,98382984.0
Canada,CAN,2023,98383990.0
Canada,CAN,2023,98386360.0
Canada,CAN,2023,98387464.0
Canada,CAN,2023,98388150.0
Canada,CAN,2023,98388296.0
Canada,CAN,2023,98389100.0
Canada,CAN,2023,98391880.0
Canada,CAN,2023,98392690.0
Canada,CAN,2023,98394450.0
Canada,CAN,2023,98395390.0
Canada,CAN,2023,98395990.0
Canada,CAN,2023,98396110.0
Canada,CAN,2023,98396744.0
Canada,CAN,2023,98399200.0
Canada,CAN,2023,98399870.0
Canada,CAN,2023,98409320.0
Canada,CAN,2023,98410190.0
Canada,CAN,2023,98410660.0
Canada,CAN,2023,98410780.0
Canada,CAN,2023,98411640.0
Canada,CAN,2023,98415976.0
Canada,CAN,2023,98418490.0
Canada,CAN,2023,98423270.0
Canada,CAN,2023,98427430.0
Canada,CAN,2023,98428180.0
Canada,CAN,2023,98428300.0
Canada,CAN,2023,98428360.0
Canada,CAN,2023,98465944.0
Canada,CAN,2023,98493480.0
