country,date,Pfizer/BioNTech,Moderna,Oxford/AstraZeneca,Johnson&Johnson,Sputnik V
Denmark,4/12/2020,2,1,3,2,0
Denmark,5/12/2020,2,1,3,2,0
Denmark,6/12/2020,2,1,3,2,0
Denmark,7/12/2020,2,1,3,2,0
Denmark,8/12/2020,2,1,3,2,0
Denmark,9/12/2020,2,1,3,2,0
Denmark,10/12/2020,2,1,3,2,0
Denmark,11/12/2020,2,1,3,2,0
Denmark,12/12/2020,2,1,3,2,0
Denmark,13/12/2020,2,1,3,2,0
Denmark,14/12/2020,2,1,3,2,0
Denmark,15/12/2020,2,1,3,2,0
Denmark,16/12/2020,2,1,3,2,0
Denmark,17/12/2020,2,1,3,2,0
Denmark,18/12/2020,2,1,3,2,0
Denmark,19/12/2020,3,1,3,2,0
Denmark,20/12/2020,4,1,3,2,0
Denmark,21/12/2020,5,1,3,2,0
Denmark,22/12/2020,6,1,3,2,0
Denmark,23/12/2020,7,1,3,2,0
Denmark,24/12/2020,8,1,3,2,0
Denmark,25/12/2020,10,1,3,2,0
Denmark,26/12/2020,732,2,3,2,0
Denmark,27/12/2020,1454,3,3,2,0
Denmark,28/12/2020,2176,5,3,2,0
Denmark,29/12/2020,2899,6,3,2,0
Denmark,30/12/2020,3621,7,3,2,0
Denmark,31/12/2020,4343,9,3,2,0
Denmark,1/1/2021,5066,10,3,2,0
Denmark,2/1/2021,17469,11,3,2,0
Denmark,3/1/2021,29873,13,3,2,0
Denmark,4/1/2021,42277,14,3,2,0
Denmark,5/1/2021,54681,15,3,2,0
Denmark,6/1/2021,67085,17,3,2,0
Denmark,7/1/2021,79489,18,3,2,0
Denmark,8/1/2021,91893,20,3,2,0
Denmark,9/1/2021,98151,155,3,2,0
Denmark,10/1/2021,104409,290,3,2,0
Denmark,11/1/2021,110667,425,3,2,0
Denmark,12/1/2021,116926,561,3,2,0
Denmark,13/1/2021,123184,696,3,2,0
Denmark,14/1/2021,129442,831,3,2,0
Denmark,15/1/2021,135701,967,3,3,0
Denmark,16/1/2021,139772,1165,4,3,0
Denmark,17/1/2021,143843,1364,5,3,0
Denmark,18/1/2021,147915,1562,6,3,0
Denmark,19/1/2021,151986,1761,7,3,0
Denmark,20/1/2021,156058,1959,8,3,0
Denmark,21/1/2021,160129,2158,9,3,0
Denmark,22/1/2021,164201,2357,10,4,0
Denmark,23/1/2021,171594,2366,11,4,0
Denmark,24/1/2021,178988,2375,13,4,0
Denmark,25/1/2021,186382,2384,14,4,0
Denmark,26/1/2021,193775,2393,16,4,0
Denmark,27/1/2021,201169,2402,17,4,0
Denmark,28/1/2021,208563,2411,19,4,0
Denmark,29/1/2021,215957,2420,21,4,0
Denmark,30/1/2021,222855,2770,24,4,0
Denmark,31/1/2021,229753,3120,27,4,0
Denmark,1/2/2021,236651,3470,30,4,0
Denmark,2/2/2021,243550,3820,33,4,0
Denmark,3/2/2021,250448,4170,36,4,0
Denmark,4/2/2021,257346,4520,39,4,0
Denmark,5/2/2021,264245,4870,42,4,0
Denmark,6/2/2021,269626,5557,2360,4,0
Denmark,7/2/2021,275008,6245,4678,4,0
Denmark,8/2/2021,280390,6933,6996,4,0
Denmark,9/2/2021,285771,7621,9314,4,0
Denmark,10/2/2021,291153,8309,11632,4,0
Denmark,11/2/2021,296535,8997,13950,4,0
Denmark,12/2/2021,301917,9685,16268,4,0
Denmark,13/2/2021,309577,9907,19709,4,0
Denmark,14/2/2021,317238,10130,23151,4,0
Denmark,15/2/2021,324898,10352,26593,4,0
Denmark,16/2/2021,332559,10575,30034,4,0
Denmark,17/2/2021,340219,10797,33476,4,0
Denmark,18/2/2021,347880,11020,36918,4,0
Denmark,19/2/2021,355541,11243,40360,5,0
Denmark,20/2/2021,364477,11455,46732,5,0
Denmark,21/2/2021,373413,11667,53105,5,0
Denmark,22/2/2021,382349,11879,59477,6,0
Denmark,23/2/2021,391285,12091,65850,6,0
Denmark,24/2/2021,400221,12303,72222,7,0
Denmark,25/2/2021,409157,12515,78595,7,0
Denmark,26/2/2021,418094,12727,84968,8,0
Denmark,27/2/2021,427062,13842,91768,8,0
Denmark,28/2/2021,436031,14958,98569,8,0
Denmark,1/3/2021,445000,16074,105369,9,0
Denmark,2/3/2021,453969,17189,112170,9,0
Denmark,3/3/2021,462938,18305,118970,10,0
Denmark,4/3/2021,471907,19421,125771,10,0
Denmark,5/3/2021,480876,20537,132572,11,0
Denmark,6/3/2021,489552,21719,135162,12,0
Denmark,7/3/2021,498228,22902,137752,13,0
Denmark,8/3/2021,506905,24085,140342,14,0
Denmark,9/3/2021,515581,25268,142933,16,0
Denmark,10/3/2021,524258,26451,145523,17,0
Denmark,11/3/2021,532934,27634,148113,18,0
Denmark,12/3/2021,541611,28817,150704,20,0
Denmark,13/3/2021,553627,30391,150724,28,0
Denmark,14/3/2021,565643,31966,150744,36,0
Denmark,15/3/2021,577659,33540,150764,44,0
Denmark,16/3/2021,589676,35115,150784,52,0
Denmark,17/3/2021,601692,36689,150804,60,0
Denmark,18/3/2021,613708,38264,150824,68,0
Denmark,19/3/2021,625725,39839,150845,77,0
Denmark,20/3/2021,638288,40938,150868,83,0
Denmark,21/3/2021,650851,42037,150891,89,0
Denmark,22/3/2021,663414,43137,150914,95,0
Denmark,23/3/2021,675977,44236,150937,102,0
Denmark,24/3/2021,688540,45336,150960,108,0
Denmark,25/3/2021,701103,46435,150983,114,0
Denmark,26/3/2021,713666,47535,151007,121,0
Denmark,27/3/2021,727490,50189,151022,129,0
Denmark,28/3/2021,741314,52844,151038,137,0
Denmark,29/3/2021,755138,55499,151054,145,0
Denmark,30/3/2021,768962,58153,151070,153,0
Denmark,31/3/2021,782786,60808,151086,161,0
Denmark,1/4/2021,796610,63463,151102,169,0
Denmark,2/4/2021,810434,66118,151118,177,0
Denmark,3/4/2021,827966,68541,151137,197,0
Denmark,4/4/2021,845498,70964,151156,217,0
Denmark,5/4/2021,863030,73387,151175,237,0
Denmark,6/4/2021,880562,75811,151195,257,0
Denmark,7/4/2021,898094,78234,151214,277,0
Denmark,8/4/2021,915626,80657,151233,297,0
Denmark,9/4/2021,933159,83081,151253,317,0
Denmark,10/4/2021,963714,85815,151272,319,0
Denmark,11/4/2021,994269,88550,151292,321,0
Denmark,12/4/2021,1024824,91284,151312,323,0
Denmark,13/4/2021,1055379,94019,151331,325,0
Denmark,14/4/2021,1085934,96753,151351,327,0
Denmark,15/4/2021,1116489,99488,151371,329,0
Denmark,16/4/2021,1147045,102223,151391,332,0
Denmark,17/4/2021,1176064,103834,151410,332,0
Denmark,18/4/2021,1205083,105446,151430,332,0
Denmark,19/4/2021,1234102,107058,151449,332,0
Denmark,20/4/2021,1263121,108670,151469,333,0
Denmark,21/4/2021,1292140,110282,151488,333,0
Denmark,22/4/2021,1321159,111894,151508,333,0
Denmark,23/4/2021,1350179,113506,151528,334,0
Denmark,24/4/2021,1379392,116973,151549,340,0
Denmark,25/4/2021,1408606,120441,151570,347,0
Denmark,26/4/2021,1437820,123909,151591,353,0
Denmark,27/4/2021,1467033,127377,151612,360,0
Denmark,28/4/2021,1496247,130845,151633,366,0
Denmark,29/4/2021,1525461,134313,151654,373,0
Denmark,30/4/2021,1554675,137781,151676,380,0
Denmark,1/5/2021,1596470,142674,151703,387,0
Denmark,2/5/2021,1638266,147567,151731,395,0
Denmark,3/5/2021,1680062,152461,151758,403,0
Denmark,4/5/2021,1721857,157354,151786,411,0
Denmark,5/5/2021,1763653,162248,151813,419,0
Denmark,6/5/2021,1805449,167141,151841,427,0
Denmark,7/5/2021,1847245,172035,151869,435,0
Denmark,8/5/2021,1888596,177028,151897,448,0
Denmark,9/5/2021,1929948,182022,151926,461,0
Denmark,10/5/2021,1971299,187016,151954,474,0
Denmark,11/5/2021,2012651,192009,151983,488,0
Denmark,12/5/2021,2054002,197003,152011,501,0
Denmark,13/5/2021,2095354,201997,152040,514,0
Denmark,14/5/2021,2136706,206991,152069,528,0
Denmark,15/5/2021,2179782,213361,152102,550,0
Denmark,16/5/2021,2222858,219731,152135,572,0
Denmark,17/5/2021,2265934,226102,152168,595,0
Denmark,18/5/2021,2309010,232472,152201,617,0
Denmark,19/5/2021,2352086,238843,152234,640,0
Denmark,20/5/2021,2395162,245213,152267,662,0
Denmark,21/5/2021,2438238,251584,152301,685,0
Denmark,22/5/2021,2480056,256043,152341,816,0
Denmark,23/5/2021,2521874,260502,152382,947,0
Denmark,24/5/2021,2563692,264961,152422,1078,0
Denmark,25/5/2021,2605510,269420,152463,1209,0
Denmark,26/5/2021,2647328,273879,152503,1340,0
Denmark,27/5/2021,2689146,278338,152544,1471,0
Denmark,28/5/2021,2730965,282798,152585,1603,0
Denmark,29/5/2021,2777163,287343,152619,2916,0
Denmark,30/5/2021,2823361,291888,152654,4230,0
Denmark,31/5/2021,2869559,296433,152688,5544,0
Denmark,1/6/2021,2915757,300978,152723,6858,0
Denmark,2/6/2021,2961955,305523,152757,8172,0
Denmark,3/6/2021,3008153,310068,152792,9486,0
Denmark,4/6/2021,3054352,314614,152827,10800,0
Denmark,5/6/2021,3111584,318062,152879,13387,0
Denmark,6/6/2021,3168817,321510,152932,15975,0
Denmark,7/6/2021,3226050,324958,152984,18562,0
Denmark,8/6/2021,3283283,328407,153037,21150,0
Denmark,9/6/2021,3340516,331855,153089,23737,0
Denmark,10/6/2021,3397749,335303,153142,26325,0
Denmark,11/6/2021,3454982,338752,153195,28913,0
Denmark,12/6/2021,3510774,344215,153233,30237,0
Denmark,13/6/2021,3566566,349678,153271,31562,0
Denmark,14/6/2021,3622359,355142,153309,32886,0
Denmark,15/6/2021,3678151,360605,153347,34211,0
Denmark,16/6/2021,3733944,366069,153385,35535,0
Denmark,17/6/2021,3789736,371532,153423,36860,0
Denmark,18/6/2021,3845529,376996,153462,38185,0
Denmark,19/6/2021,3898821,382380,153484,38679,0
Denmark,20/6/2021,3952113,387765,153507,39173,0
Denmark,21/6/2021,4005405,393150,153529,39667,0
Denmark,22/6/2021,4058697,398534,153552,40162,0
Denmark,23/6/2021,4111989,403919,153574,40656,0
Denmark,24/6/2021,4165281,409304,153597,41150,0
Denmark,25/6/2021,4218574,414689,153620,41645,0
Denmark,26/6/2021,4273310,420302,153646,41883,0
Denmark,27/6/2021,4328047,425915,153672,42122,0
Denmark,28/6/2021,4382784,431528,153699,42361,0
Denmark,29/6/2021,4437521,437141,153725,42599,0
Denmark,30/6/2021,4492258,442754,153752,42838,0
Denmark,1/7/2021,4546995,448367,153778,43077,0
Denmark,2/7/2021,4601732,453980,153805,43316,0
Denmark,3/7/2021,4663244,464802,153821,43394,0
Denmark,4/7/2021,4724757,475624,153838,43472,0
Denmark,5/7/2021,4786270,486446,153854,43551,0
Denmark,6/7/2021,4847782,497268,153871,43629,0
Denmark,7/7/2021,4909295,508090,153887,43708,0
Denmark,8/7/2021,4970808,518912,153904,43786,0
Denmark,9/7/2021,5032321,529734,153921,43865,0
Denmark,10/7/2021,5090304,545387,153943,43905,0
Denmark,11/7/2021,5148288,561040,153966,43946,0
Denmark,12/7/2021,5206272,576693,153989,43987,0
Denmark,13/7/2021,5264256,592347,154011,44028,0
Denmark,14/7/2021,5322240,608000,154034,44069,0
Denmark,15/7/2021,5380224,623653,154057,44110,0
Denmark,16/7/2021,5438208,639307,154080,44151,0
Denmark,17/7/2021,5491218,650310,154102,44182,0
Denmark,18/7/2021,5544228,661313,154124,44214,0
Denmark,19/7/2021,5597238,672317,154146,44246,0
Denmark,20/7/2021,5650248,683320,154169,44277,0
Denmark,21/7/2021,5703258,694324,154191,44309,0
Denmark,22/7/2021,5756268,705327,154213,44341,0
Denmark,23/7/2021,5809278,716331,154236,44373,0
Denmark,24/7/2021,5848577,722668,154254,44390,0
Denmark,25/7/2021,5887876,729005,154273,44407,0
Denmark,26/7/2021,5927175,735342,154292,44424,0
Denmark,27/7/2021,5966474,741679,154311,44441,0
Denmark,28/7/2021,6005773,748016,154330,44458,0
Denmark,29/7/2021,6045072,754353,154349,44475,0
Denmark,30/7/2021,6084372,760691,154368,44493,0
Denmark,31/7/2021,6119086,769456,154380,44507,0
Denmark,1/8/2021,6153800,778221,154393,44522,0
Denmark,2/8/2021,6188514,786987,154406,44537,0
Denmark,3/8/2021,6223229,795752,154418,44552,0
Denmark,4/8/2021,6257943,804518,154431,44567,0
Denmark,5/8/2021,6292657,813283,154444,44582,0
Denmark,6/8/2021,6327372,822049,154457,44597,0
Denmark,7/8/2021,6359693,837618,154468,44607,0
Denmark,8/8/2021,6392015,853187,154479,44618,0
Denmark,9/8/2021,6424336,868757,154490,44629,0
Denmark,10/8/2021,6456658,884326,154502,44640,0
Denmark,11/8/2021,6488979,899896,154513,44651,0
Denmark,12/8/2021,6521301,915465,154524,44662,0
Denmark,13/8/2021,6553623,931035,154536,44673,0
Denmark,14/8/2021,6572079,940994,154546,44680,0
Denmark,15/8/2021,6590536,950953,154557,44688,0
Denmark,16/8/2021,6608992,960912,154568,44696,0
Denmark,17/8/2021,6627449,970872,154579,44703,0
Denmark,18/8/2021,6645905,980831,154590,44711,0
Denmark,19/8/2021,6664362,990790,154601,44719,0
Denmark,20/8/2021,6682819,1000750,154612,44727,0
Denmark,21/8/2021,6693493,1007676,154620,44736,0
Denmark,22/8/2021,6704167,1014602,154629,44745,0
Denmark,23/8/2021,6714841,1021528,154638,44755,0
Denmark,24/8/2021,6725515,1028454,154647,44764,0
Denmark,25/8/2021,6736189,1035380,154656,44774,0
Denmark,26/8/2021,6746863,1042306,154665,44783,0
Denmark,27/8/2021,6757537,1049233,154674,44793,0
Denmark,28/8/2021,6764149,1052690,154683,44797,0
Denmark,29/8/2021,6770761,1056147,154692,44801,0
Denmark,30/8/2021,6777373,1059605,154701,44805,0
Denmark,31/8/2021,6783986,1063062,154711,44810,0
Denmark,1/9/2021,6790598,1066520,154720,44814,0
Denmark,2/9/2021,6797210,1069977,154729,44818,0
Denmark,3/9/2021,6803823,1073435,154739,44823,0
Denmark,4/9/2021,6808673,1075300,154747,44824,0
Denmark,5/9/2021,6813523,1077166,154756,44825,0
Denmark,6/9/2021,6818373,1079032,154765,44827,0
Denmark,7/9/2021,6823223,1080898,154773,44828,0
Denmark,8/9/2021,6828073,1082764,154782,44830,0
Denmark,9/9/2021,6832923,1084630,154791,44831,0
Denmark,10/9/2021,6837773,1086496,154800,44833,0
Denmark,11/9/2021,6843415,1088013,154805,44835,0
Denmark,12/9/2021,6849058,1089531,154811,44837,0
Denmark,13/9/2021,6854701,1091049,154817,44840,0
Denmark,14/9/2021,6860343,1092567,154823,44842,0
Denmark,15/9/2021,6865986,1094085,154829,44845,0
Denmark,16/9/2021,6871629,1095603,154835,44847,0
Denmark,17/9/2021,6877272,1097121,154841,44850,0
Denmark,18/9/2021,6882051,1098391,154848,44851,0
Denmark,19/9/2021,6886830,1099662,154855,44853,0
Denmark,20/9/2021,6891610,1100933,154862,44855,0
Denmark,21/9/2021,6896389,1102203,154869,44856,0
Denmark,22/9/2021,6901169,1103474,154876,44858,0
Denmark,23/9/2021,6905948,1104745,154883,44860,0
Denmark,24/9/2021,6910728,1106016,154891,44862,0
Denmark,25/9/2021,6913952,1107189,154895,44865,0
Denmark,26/9/2021,6917176,1108363,154900,44868,0
Denmark,27/9/2021,6920400,1109537,154905,44871,0
Denmark,28/9/2021,6923624,1110710,154909,44875,0
Denmark,29/9/2021,6926848,1111884,154914,44878,0
Denmark,30/9/2021,6930072,1113058,154919,44881,0
Denmark,1/10/2021,6933297,1114232,154924,44885,0
Denmark,2/10/2021,6937334,1115886,154929,44887,0
Denmark,3/10/2021,6941372,1117541,154935,44890,0
Denmark,4/10/2021,6945409,1119196,154940,44893,0
Denmark,5/10/2021,6949447,1120850,154946,44896,0
Denmark,6/10/2021,6953484,1122505,154951,44899,0
Denmark,7/10/2021,6957522,1124160,154957,44902,0
Denmark,8/10/2021,6961560,1125815,154963,44905,0
Denmark,9/10/2021,6966796,1127335,154968,44907,0
Denmark,10/10/2021,6972032,1128855,154974,44910,0
Denmark,11/10/2021,6977268,1130375,154980,44913,0
Denmark,12/10/2021,6982504,1131896,154986,44915,0
Denmark,13/10/2021,6987740,1133416,154992,44918,0
Denmark,14/10/2021,6992976,1134936,154998,44921,0
Denmark,15/10/2021,6998213,1136457,155004,44924,0
Denmark,16/10/2021,7009469,1137748,155009,44927,0
Denmark,17/10/2021,7020725,1139039,155015,44930,0
Denmark,18/10/2021,7031981,1140331,155021,44933,0
Denmark,19/10/2021,7043237,1141622,155026,44937,0
Denmark,20/10/2021,7054493,1142914,155032,44940,0
Denmark,21/10/2021,7065749,1144205,155038,44943,0
Denmark,22/10/2021,7077006,1145497,155044,44947,0
Denmark,23/10/2021,7088023,1147038,155047,44949,0
Denmark,24/10/2021,7099041,1148580,155050,44952,0
Denmark,25/10/2021,7110059,1150122,155053,44954,0
Denmark,26/10/2021,7121077,1151664,155056,44957,0
Denmark,27/10/2021,7132095,1153206,155059,44959,0
Denmark,28/10/2021,7143113,1154748,155062,44962,0
Denmark,29/10/2021,7154131,1156290,155066,44965,0
Denmark,30/10/2021,7164378,1158113,155070,44966,0
Denmark,31/10/2021,7174626,1159937,155074,44967,0
Denmark,1/11/2021,7184874,1161761,155078,44969,0
Denmark,2/11/2021,7195121,1163584,155083,44970,0
Denmark,3/11/2021,7205369,1165408,155087,44972,0
Denmark,4/11/2021,7215617,1167232,155091,44973,0
Denmark,5/11/2021,7225865,1169056,155096,44975,0
Denmark,6/11/2021,7238756,1172110,155100,44977,0
Denmark,7/11/2021,7251647,1175165,155105,44980,0
Denmark,8/11/2021,7264538,1178219,155110,44982,0
Denmark,9/11/2021,7277430,1181274,155114,44985,0
Denmark,10/11/2021,7290321,1184328,155119,44987,0
Denmark,11/11/2021,7303212,1187383,155124,44990,0
Denmark,12/11/2021,7316104,1190438,155129,44993,0
Denmark,13/11/2021,7333898,1193315,155134,44996,0
Denmark,14/11/2021,7351693,1196192,155139,45000,0
Denmark,15/11/2021,7369487,1199070,155144,45004,0
Denmark,16/11/2021,7387282,1201947,155149,45007,0
Denmark,17/11/2021,7405076,1204825,155154,45011,0
Denmark,18/11/2021,7422871,1207702,155159,45015,0
Denmark,19/11/2021,7440666,1210580,155164,45019,0
Denmark,20/11/2021,7466978,1214360,155168,45022,0
Denmark,21/11/2021,7493290,1218140,155172,45025,0
Denmark,22/11/2021,7519602,1221920,155176,45028,0
Denmark,23/11/2021,7545915,1225700,155181,45031,0
Denmark,24/11/2021,7572227,1229480,155185,45034,0
Denmark,25/11/2021,7598539,1233260,155189,45037,0
Denmark,26/11/2021,7624852,1237041,155194,45040,0
Denmark,27/11/2021,7651637,1240622,155198,45046,0
Denmark,28/11/2021,7678423,1244203,155203,45052,0
Denmark,29/11/2021,7705209,1247784,155208,45058,0
Denmark,30/11/2021,7731994,1251365,155212,45065,0
Denmark,1/12/2021,7758780,1254946,155217,45071,0
Denmark,2/12/2021,7785566,1258527,155222,45077,0
Denmark,3/12/2021,7812352,1262109,155227,45084,0
Denmark,4/12/2021,7851504,1267344,155234,45087,0
Denmark,5/12/2021,7890656,1272580,155241,45090,0
Denmark,6/12/2021,7929808,1277815,155248,45093,0
Denmark,7/12/2021,7968960,1283051,155255,45097,0
Denmark,8/12/2021,8008112,1288286,155262,45100,0
Denmark,9/12/2021,8047264,1293522,155269,45103,0
Denmark,10/12/2021,8086416,1298758,155276,45107,0
Denmark,11/12/2021,8189903,1308930,155287,45109,0
Denmark,12/12/2021,8293390,1319103,155298,45111,0
Denmark,13/12/2021,8396877,1329276,155309,45114,0
Denmark,14/12/2021,8500365,1339448,155321,45116,0
Denmark,15/12/2021,8603852,1349621,155332,45119,0
Denmark,16/12/2021,8707339,1359794,155343,45121,0
Denmark,17/12/2021,8810827,1369967,155355,45124,0
Denmark,18/12/2021,8872890,1376686,155361,45126,0
Denmark,19/12/2021,8934954,1383405,155367,45128,0
Denmark,20/12/2021,8997018,1390125,155373,45130,0
Denmark,21/12/2021,9059081,1396844,155380,45132,0
Denmark,22/12/2021,9121145,1403564,155386,45134,0
Denmark,23/12/2021,9183209,1410283,155392,45136,0
Denmark,24/12/2021,9245273,1417003,155399,45139,0
Denmark,25/12/2021,9288423,1424226,155405,45140,0
Denmark,26/12/2021,9331574,1431450,155411,45141,0
Denmark,27/12/2021,9374725,1438674,155417,45142,0
Denmark,28/12/2021,9417875,1445898,155423,45143,0
Denmark,29/12/2021,9461026,1453122,155429,45144,0
Denmark,30/12/2021,9504177,1460346,155435,45145,0
Denmark,31/12/2021,9547328,1467570,155441,45146,0
Denmark,1/1/2022,9581602,1477308,155444,45148,0
Denmark,2/1/2022,9615876,1487046,155447,45150,0
Denmark,3/1/2022,9650151,1496785,155451,45152,0
Denmark,4/1/2022,9684425,1506523,155454,45155,0
Denmark,5/1/2022,9718700,1516262,155458,45157,0
Denmark,6/1/2022,9752974,1526000,155461,45159,0
Denmark,7/1/2022,9787249,1535739,155465,45162,0
Denmark,8/1/2022,9810555,1543508,155467,45163,0
Denmark,9/1/2022,9833862,1551278,155470,45164,0
Denmark,10/1/2022,9857169,1559048,155473,45165,0
Denmark,11/1/2022,9880475,1566818,155475,45166,0
Denmark,12/1/2022,9903782,1574588,155478,45167,0
Denmark,13/1/2022,9927089,1582358,155481,45168,0
Denmark,14/1/2022,9950396,1590128,155484,45169,0
Denmark,15/1/2022,9966286,1595750,155486,45169,0
Denmark,16/1/2022,9982176,1601373,155488,45170,0
Denmark,17/1/2022,9998067,1606996,155490,45171,0
Denmark,18/1/2022,10013957,1612619,155493,45172,0
Denmark,19/1/2022,10029848,1618242,155495,45173,0
Denmark,20/1/2022,10045738,1623865,155497,45174,0
Denmark,21/1/2022,10061629,1629488,155500,45175,0
Denmark,22/1/2022,10069919,1632154,155501,45176,0
Denmark,23/1/2022,10078209,1634820,155503,45177,0
Denmark,24/1/2022,10086499,1637486,155504,45178,0
Denmark,25/1/2022,10094790,1640153,155506,45179,0
Denmark,26/1/2022,10103080,1642819,155507,45180,0
Denmark,27/1/2022,10111370,1645485,155509,45181,0
Denmark,28/1/2022,10119661,1648152,155511,45183,0
Denmark,29/1/2022,10124995,1649463,155511,45183,0
Denmark,30/1/2022,10130329,1650774,155512,45184,0
Denmark,31/1/2022,10135663,1652085,155513,45184,0
Denmark,1/2/2022,10140997,1653396,155514,45185,0
Denmark,2/2/2022,10146331,1654707,155515,45185,0
Denmark,3/2/2022,10151665,1656018,155516,45186,0
Denmark,4/2/2022,10156999,1657330,155517,45187,0
Denmark,5/2/2022,10160153,1658169,155517,45187,0
Denmark,6/2/2022,10163307,1659009,155517,45187,0
Denmark,7/2/2022,10166461,1659848,155518,45187,0
Denmark,8/2/2022,10169616,1660688,155518,45187,0
Denmark,9/2/2022,10172770,1661527,155519,45187,0
Denmark,10/2/2022,10175924,1662367,155519,45187,0
Denmark,11/2/2022,10179079,1663207,155520,45188,0
Denmark,12/2/2022,10180718,1663708,155520,45188,0
Denmark,13/2/2022,10182358,1664210,155521,45188,0
Denmark,14/2/2022,10183997,1664712,155521,45189,0
Denmark,15/2/2022,10185637,1665214,155522,45189,0
Denmark,16/2/2022,10187276,1665716,155522,45190,0
Denmark,17/2/2022,10188916,1666218,155523,45190,0
Denmark,18/2/2022,10190556,1666720,155524,45191,0
Denmark,19/2/2022,10191885,1667255,155524,45191,0
Denmark,20/2/2022,10193215,1667790,155524,45191,0
Denmark,21/2/2022,10194545,1668326,155525,45192,0
Denmark,22/2/2022,10195875,1668861,155525,45192,0
Denmark,23/2/2022,10197205,1669397,155526,45193,0
Denmark,24/2/2022,10198535,1669932,155526,45193,0
Denmark,25/2/2022,10199865,1670468,155527,45194,0
Denmark,26/2/2022,10200988,1670932,155527,45194,0
Denmark,27/2/2022,10202112,1671397,155527,45195,0
Denmark,28/2/2022,10203236,1671862,155528,45195,0
Denmark,1/3/2022,10204359,1672327,155528,45196,0
Denmark,2/3/2022,10205483,1672792,155529,45196,0
Denmark,3/3/2022,10206607,1673257,155529,45197,0
Denmark,4/3/2022,10207731,1673722,155530,45198,0
Denmark,5/3/2022,10208670,1674108,155530,45199,0
Denmark,6/3/2022,10209609,1674494,155530,45200,0
Denmark,7/3/2022,10210548,1674880,155530,45201,0
Denmark,8/3/2022,10211487,1675267,155531,45202,0
Denmark,9/3/2022,10212426,1675653,155531,45203,0
Denmark,10/3/2022,10213365,1676039,155531,45204,0
Denmark,11/3/2022,10214304,1676426,155532,45205,0
Denmark,12/3/2022,10215135,1676768,155532,45205,0
Denmark,13/3/2022,10215966,1677110,155532,45205,0
Denmark,14/3/2022,10216797,1677452,155532,45205,0
Denmark,15/3/2022,10217628,1677795,155532,45206,0
Denmark,16/3/2022,10218459,1678137,155532,45206,0
Denmark,17/3/2022,10219290,1678479,155532,45206,0
Denmark,18/3/2022,10220122,1678822,155533,45207,0
Denmark,19/3/2022,10220778,1679105,155533,45207,0
Denmark,20/3/2022,10221434,1679388,155533,45208,0
Denmark,21/3/2022,10222091,1679672,155533,45208,0
Denmark,22/3/2022,10222747,1679955,155534,45209,0
Denmark,23/3/2022,10223404,1680239,155534,45209,0
Denmark,24/3/2022,10224060,1680522,155534,45210,0
Denmark,25/3/2022,10224717,1680806,155535,45211,0
Denmark,26/3/2022,10225312,1681076,155535,45211,0
Denmark,27/3/2022,10225908,1681347,155535,45211,0
Denmark,28/3/2022,10226503,1681618,155535,45211,0
Denmark,29/3/2022,10227099,1681889,155536,45212,0
Denmark,30/3/2022,10227694,1682160,155536,45212,0
Denmark,31/3/2022,10228290,1682431,155536,45212,0
Denmark,1/4/2022,10228886,1682702,155537,45213,0
Denmark,2/4/2022,10229405,1682931,155537,45213,0
Denmark,3/4/2022,10229924,1683161,155537,45214,0
Denmark,4/4/2022,10230443,1683390,155537,45215,0
Denmark,5/4/2022,10230963,1683620,155537,45216,0
Denmark,6/4/2022,10231482,1683849,155537,45217,0
Denmark,7/4/2022,10232001,1684079,155537,45218,0
Denmark,8/4/2022,10232521,1684309,155538,45219,0
Denmark,9/4/2022,10232852,1684450,155538,45219,0
Denmark,10/4/2022,10233183,1684591,155538,45220,0
Denmark,11/4/2022,10233514,1684733,155538,45220,0
Denmark,12/4/2022,10233846,1684874,155538,45221,0
Denmark,13/4/2022,10234177,1685016,155538,45221,0
Denmark,14/4/2022,10234508,1685157,155538,45222,0
Denmark,15/4/2022,10234840,1685299,155539,45223,0
Denmark,16/4/2022,10235269,1685473,155539,45223,0
Denmark,17/4/2022,10235699,1685647,155539,45224,0
Denmark,18/4/2022,10236128,1685821,155539,45224,0
Denmark,19/4/2022,10236558,1685995,155540,45225,0
Denmark,20/4/2022,10236987,1686169,155540,45225,0
Denmark,21/4/2022,10237417,1686343,155540,45226,0
Denmark,22/4/2022,10237847,1686518,155541,45227,0
Denmark,23/4/2022,10238339,1686720,155541,45227,0
Denmark,24/4/2022,10238831,1686923,155541,45227,0
Denmark,25/4/2022,10239323,1687125,155541,45228,0
Denmark,26/4/2022,10239815,1687328,155541,45228,0
Denmark,27/4/2022,10240307,1687530,155541,45229,0
Denmark,28/4/2022,10240799,1687733,155541,45229,0
Denmark,29/4/2022,10241291,1687936,155542,45230,0
Denmark,30/4/2022,10241788,1688127,155542,45230,0
Denmark,1/5/2022,10242286,1688318,155542,45230,0
Denmark,2/5/2022,10242783,1688510,155542,45231,0
Denmark,3/5/2022,10243281,1688701,155543,45231,0
Denmark,4/5/2022,10243778,1688893,155543,45232,0
Denmark,5/5/2022,10244276,1689084,155543,45232,0
Denmark,6/5/2022,10244774,1689276,155544,45233,0
Denmark,7/5/2022,10245215,1689443,155544,45233,0
Denmark,8/5/2022,10245656,1689610,155544,45233,0
Denmark,9/5/2022,10246098,1689777,155544,45234,0
